"","ID","fold","lon","lat"
"CBNA_873481","CBNA_873481",2,6.94586808,44.84639323
"CBNA_873484","CBNA_873484",1,6.947452166,44.84804016
"CBNA_873486","CBNA_873486",2,6.948496166,44.84895819
"CBNA_873737","CBNA_873737",3,6.864649934,44.81951036
"CBNA_873759","CBNA_873759",3,6.982716334,44.72445575
"CBNA_873761","CBNA_873761",4,6.983652454,44.72432975
"CBNA_873850","CBNA_873850",4,6.818731034,44.80889051
"CBNA_873872","CBNA_873872",2,6.915277038,44.74809761
"CBNA_873888","CBNA_873888",4,6.9825007,44.69189471
"CBNA_873890","CBNA_873890",3,6.98431883,44.68872677
"CBNA_874171","CBNA_874171",1,5.766799549,44.94987618
"CBNA_874241","CBNA_874241",2,6.317557867,44.74799655
"CBNA_874247","CBNA_874247",1,6.674888879,44.79164665
"CBNA_874251","CBNA_874251",2,6.673898866,44.79241168
"CBNA_874259","CBNA_874259",4,6.671018722,44.79233066
"CBNA_874264","CBNA_874264",4,6.67016369,44.78876672
"CBNA_874273","CBNA_874273",4,6.671279777,44.78733581
"CBNA_874291","CBNA_874291",4,6.671855833,44.78571585
"CBNA_874335","CBNA_874335",2,6.313309586,44.75194745
"CBNA_874343","CBNA_874343",4,6.3231831,44.74478361
"CBNA_874505","CBNA_874505",4,6.756594659,44.60844783
"CBNA_874510","CBNA_874510",4,6.75663059,44.60479392
"CBNA_874516","CBNA_874516",3,6.766386993,44.59915112
"CBNA_874517","CBNA_874517",2,6.766810082,44.59872815
"CBNA_874518","CBNA_874518",3,6.765468967,44.59947507
"CBNA_874519","CBNA_874519",3,6.760149764,44.60494689
"CBNA_874536","CBNA_874536",3,6.845148448,44.63120868
"CBNA_874548","CBNA_874548",4,6.850431681,44.62725784
"CBNA_874650","CBNA_874650",3,6.833502181,44.62017492
"CBNA_874659","CBNA_874659",2,6.829128045,44.61887901
"CBNA_874663","CBNA_874663",2,6.827904034,44.62230786
"CBNA_874807","CBNA_874807",4,6.866668034,44.63965953
"CBNA_874921","CBNA_874921",4,6.634006363,44.18599649
"CBNA_874922","CBNA_874922",1,6.634600331,44.18571758
"CBNA_874927","CBNA_874927",3,6.638110417,44.18533961
"CBNA_874929","CBNA_874929",3,6.868639044,44.63822861
"CBNA_874930","CBNA_874930",4,6.869269135,44.63604169
"CBNA_874932","CBNA_874932",1,6.869323198,44.63314377
"CBNA_874934","CBNA_874934",3,6.867010095,44.63724763
"CBNA_874941","CBNA_874941",4,6.694447184,44.72442739
"CBNA_874942","CBNA_874942",4,6.638560426,44.19433941
"CBNA_874949","CBNA_874949",3,6.640585412,44.19658933
"CBNA_874950","CBNA_874950",4,6.681630768,44.72484138
"CBNA_874951","CBNA_874951",3,6.681774648,44.7247334
"CBNA_874958","CBNA_874958",2,6.640081408,44.1984523
"CBNA_874959","CBNA_874959",1,6.643321509,44.19721039
"CBNA_874960","CBNA_874960",1,6.642844572,44.19445642
"CBNA_874962","CBNA_874962",4,6.637579327,44.19301642
"CBNA_874963","CBNA_874963",3,6.631324095,44.19991024
"CBNA_874964","CBNA_874964",1,6.630739051,44.19728226
"CBNA_874965","CBNA_874965",1,6.632116016,44.20394214
"CBNA_874966","CBNA_874966",1,6.631539982,44.20498615
"CBNA_874967","CBNA_874967",2,6.63107208,44.20205216
"CBNA_874968","CBNA_874968",2,6.628470994,44.19819123
"CBNA_874969","CBNA_874969",1,6.631242731,44.23012256
"CBNA_874970","CBNA_874970",1,6.631800689,44.23210255
"CBNA_874971","CBNA_874971",2,6.629784617,44.23055456
"CBNA_874973","CBNA_874973",3,6.629478574,44.23235453
"CBNA_874975","CBNA_874975",2,6.629595589,44.23566646
"CBNA_874994","CBNA_874994",4,6.674384892,44.79156566
"CBNA_874995","CBNA_874995",2,6.674132885,44.79141268
"CBNA_874996","CBNA_874996",3,6.674015867,44.79150264
"CBNA_875011","CBNA_875011",4,6.670505744,44.78756082
"CBNA_875014","CBNA_875014",1,6.668633755,44.78834376
"CBNA_875021","CBNA_875021",3,6.63414064,44.23755642
"CBNA_875022","CBNA_875022",1,6.629973502,44.24301029
"CBNA_875023","CBNA_875023",4,6.636156718,44.24546729
"CBNA_875026","CBNA_875026",2,6.625455125,44.25502497
"CBNA_875767","CBNA_875767",4,6.713214669,44.41741827
"CBNA_875772","CBNA_875772",3,6.792362896,44.47788845
"CBNA_875776","CBNA_875776",2,6.804972498,44.47530557
"CBNA_875780","CBNA_875780",4,6.804342298,44.48219047
"CBNA_875784","CBNA_875784",3,6.806457424,44.48250543
"CBNA_875788","CBNA_875788",2,6.847895329,44.45349045
"CBNA_875789","CBNA_875789",1,6.848390278,44.45080847
"CBNA_875790","CBNA_875790",4,6.84911034,44.45124052
"CBNA_875791","CBNA_875791",1,6.851603489,44.45161852
"CBNA_875792","CBNA_875792",1,6.854429667,44.44530965
"CBNA_875793","CBNA_875793",4,6.854663619,44.44512066
"CBNA_875794","CBNA_875794",2,6.8552307,44.44501267
"CBNA_875803","CBNA_875803",1,6.678264088,44.78576981
"CBNA_875812","CBNA_875812",2,6.954526435,44.8369615
"CBNA_875818","CBNA_875818",4,6.814881938,44.4691048
"CBNA_875821","CBNA_875821",4,6.815817912,44.46959981
"CBNA_875836","CBNA_875836",2,6.986396481,44.83480181
"CBNA_875837","CBNA_875837",3,6.613754895,44.24084121
"CBNA_875854","CBNA_875854",1,7.001373004,44.82792608
"CBNA_875900","CBNA_875900",1,7.006449129,44.82105931
"CBNA_875901","CBNA_875901",2,7.005360135,44.81980828
"CBNA_875971","CBNA_875971",2,6.864946959,44.82014938
"CBNA_875984","CBNA_875984",3,6.890228524,44.83241615
"CBNA_876040","CBNA_876040",3,6.847378666,44.80054777
"CBNA_876073","CBNA_876073",1,6.925987388,44.74757573
"CBNA_876169","CBNA_876169",1,6.105365848,44.06364288
"CBNA_876177","CBNA_876177",3,6.11477995,44.08064359
"CBNA_876178","CBNA_876178",2,6.114275932,44.08059866
"CBNA_876206","CBNA_876206",4,6.982842687,44.69194865
"CBNA_876213","CBNA_876213",4,6.980160702,44.69045472
"CBNA_876219","CBNA_876219",3,6.772757731,44.81330027
"CBNA_876220","CBNA_876220",4,6.77434182,44.81375029
"CBNA_876224","CBNA_876224",1,6.773756769,44.81111338
"CBNA_876231","CBNA_876231",3,6.772901841,44.8092684
"CBNA_876232","CBNA_876232",3,6.773000757,44.80862039
"CBNA_876235","CBNA_876235",4,6.940668015,44.65761444
"CBNA_876236","CBNA_876236",3,6.941406004,44.65791137
"CBNA_876260","CBNA_876260",1,6.946284105,44.66146633
"CBNA_876266","CBNA_876266",4,6.949695186,44.66273528
"CBNA_876274","CBNA_876274",3,6.95294413,44.67178906
"CBNA_876285","CBNA_876285",2,6.938921856,44.66548916
"CBNA_876288","CBNA_876288",3,6.935600701,44.66872005
"CBNA_876290","CBNA_876290",1,6.933350549,44.66862102
"CBNA_876291","CBNA_876291",2,6.933161566,44.66908006
"CBNA_876348","CBNA_876348",1,6.696706244,44.73135718
"CBNA_876350","CBNA_876350",1,6.70186339,44.73104225
"CBNA_876351","CBNA_876351",4,6.703465413,44.73007926
"CBNA_876353","CBNA_876353",3,6.703456424,44.73016933
"CBNA_876357","CBNA_876357",2,6.705715534,44.72901731
"CBNA_876361","CBNA_876361",2,6.70387046,44.72450846
"CBNA_876364","CBNA_876364",3,6.106338065,44.05132213
"CBNA_876454","CBNA_876454",2,6.736415631,44.71688586
"CBNA_876469","CBNA_876469",1,6.671000713,44.79259164
"CBNA_876474","CBNA_876474",2,6.670172822,44.7888387
"CBNA_876477","CBNA_876477",2,6.671441759,44.78797477
"CBNA_876479","CBNA_876479",1,6.669389694,44.78776777
"CBNA_876480","CBNA_876480",4,6.669380748,44.78778582
"CBNA_876481","CBNA_876481",4,6.670127815,44.78746176
"CBNA_876483","CBNA_876483",4,6.670829794,44.78625583
"CBNA_876485","CBNA_876485",2,6.671900864,44.78579683
"CBNA_876488","CBNA_876488",3,6.676328986,44.78336684
"CBNA_876493","CBNA_876493",1,6.686553285,44.79093563
"CBNA_876621","CBNA_876621",2,5.768152719,44.68005429
"CBNA_876786","CBNA_876786",3,5.673098905,44.85478424
"CBNA_876787","CBNA_876787",4,5.672909894,44.85543227
"CBNA_877193","CBNA_877193",1,5.767500284,46.22323886
"CBNA_877780","CBNA_877780",4,5.721367594,46.04192654
"CBNA_878085","CBNA_878085",1,5.937157662,44.82918182
"CBNA_878086","CBNA_878086",3,5.936644681,44.82904675
"CBNA_878092","CBNA_878092",4,5.919553007,44.84369823
"CBNA_878093","CBNA_878093",4,5.91633072,44.86743048
"CBNA_880246","CBNA_880246",3,6.33009192,45.18966851
"CBNA_880359","CBNA_880359",1,5.760381489,46.18397085
"CBNA_880375","CBNA_880375",1,5.779444728,46.18631554
"CBNA_880452","CBNA_880452",1,5.804288486,44.69624514
"CBNA_880468","CBNA_880468",4,6.107386824,45.31514451
"CBNA_880492","CBNA_880492",1,5.807924433,44.69860318
"CBNA_880498","CBNA_880498",1,5.807114452,44.70168105
"CBNA_880499","CBNA_880499",1,5.80746546,44.70166305
"CBNA_880503","CBNA_880503",4,5.806574416,44.702473
"CBNA_880506","CBNA_880506",3,5.806241358,44.70242802
"CBNA_880529","CBNA_880529",3,5.812244493,44.70529902
"CBNA_880535","CBNA_880535",4,5.808536397,44.70248205
"CBNA_880572","CBNA_880572",2,5.796611411,44.68648035
"CBNA_880573","CBNA_880573",1,5.796494416,44.68637233
"CBNA_880625","CBNA_880625",3,5.760652198,44.9601089
"CBNA_880626","CBNA_880626",3,5.756404079,44.96387977
"CBNA_880627","CBNA_880627",1,5.756287041,44.96450079
"CBNA_880629","CBNA_880629",3,5.756836081,44.96574278
"CBNA_880630","CBNA_880630",3,5.757169072,44.96706571
"CBNA_880631","CBNA_880631",3,5.758636144,44.96424874
"CBNA_880646","CBNA_880646",2,5.760859219,44.96559881
"CBNA_883587","CBNA_883587",1,5.974730702,45.15590982
"CBNA_883592","CBNA_883592",2,5.973893659,45.15419086
"CBNA_883640","CBNA_883640",3,5.986242027,45.15788083
"CBNA_883644","CBNA_883644",3,5.986440043,45.15890679
"CBNA_883658","CBNA_883658",2,5.986449095,45.15249897
"CBNA_883699","CBNA_883699",2,5.701362126,44.64944559
"CBNA_883705","CBNA_883705",1,5.752807316,44.67434833
"CBNA_883737","CBNA_883737",4,5.751358346,44.66311661
"CBNA_888128","CBNA_888128",1,5.786162495,44.65705098
"CBNA_888143","CBNA_888143",1,5.791949602,44.65746507
"CBNA_888147","CBNA_888147",2,5.785406361,44.65879693
"CBNA_888157","CBNA_888157",3,5.779736161,44.66120889
"CBNA_888159","CBNA_888159",2,5.78134723,44.66098389
"CBNA_888193","CBNA_888193",4,5.795000552,44.66990273
"CBNA_888746","CBNA_888746",2,5.800634701,44.66926376
"CBNA_888751","CBNA_888751",3,5.799257657,44.6691108
"CBNA_888752","CBNA_888752",3,5.798096595,44.66903874
"CBNA_891183","CBNA_891183",1,5.696861826,44.66393516
"CBNA_893332","CBNA_893332",3,5.498707379,44.23227669
"CBNA_893333","CBNA_893333",1,5.498122335,44.23255567
"CBNA_893591","CBNA_893591",2,5.961796902,45.18679725
"CBNA_893661","CBNA_893661",2,5.960324155,44.85968208
"CBNA_893670","CBNA_893670",3,5.959649085,44.86251697
"CBNA_893758","CBNA_893758",1,5.958830064,44.86396586
"CBNA_893761","CBNA_893761",3,5.959658062,44.86652182
"CBNA_893957","CBNA_893957",4,5.415635378,44.97997996
"CBNA_894020","CBNA_894020",1,5.245412773,44.89900841
"CBNA_894034","CBNA_894034",2,5.939837494,45.05173668
"CBNA_894060","CBNA_894060",1,5.942222577,45.05108875
"CBNA_894095","CBNA_894095",1,5.499877332,44.23483258
"CBNA_894097","CBNA_894097",1,5.498356281,44.23469763
"CBNA_894098","CBNA_894098",3,5.497969341,44.2346886
"CBNA_894184","CBNA_894184",2,6.582991752,45.52979271
"CBNA_894259","CBNA_894259",1,6.587086861,45.53388762
"CBNA_894269","CBNA_894269",4,6.582280599,45.53898155
"CBNA_894315","CBNA_894315",2,6.170885817,44.96004823
"CBNA_894316","CBNA_894316",1,6.171065812,44.96021917
"CBNA_894346","CBNA_894346",2,6.172721801,44.96366608
"CBNA_894426","CBNA_894426",2,5.915103131,45.30109553
"CBNA_894439","CBNA_894439",4,5.918397216,45.31986925
"CBNA_894442","CBNA_894442",3,5.889614183,45.31077031
"CBNA_894446","CBNA_894446",4,5.8799568,45.29904341
"CBNA_894447","CBNA_894447",1,5.878786791,45.29814348
"CBNA_894452","CBNA_894452",4,5.881972895,45.3011764
"CBNA_894453","CBNA_894453",1,5.880793933,45.3023464
"CBNA_894460","CBNA_894460",4,5.592053908,43.93281033
"CBNA_894487","CBNA_894487",1,5.606554696,43.85766219
"CBNA_894489","CBNA_894489",2,6.350658977,44.1727573
"CBNA_894548","CBNA_894548",1,5.618162184,45.88049632
"CBNA_894549","CBNA_894549",1,6.282382984,44.13962914
"CBNA_894557","CBNA_894557",2,6.140511517,44.09284754
"CBNA_894598","CBNA_894598",3,5.623886324,45.88708414
"CBNA_894606","CBNA_894606",1,5.573161986,45.76158147
"CBNA_894642","CBNA_894642",4,5.835972588,45.31421703
"CBNA_894705","CBNA_894705",4,6.163386125,44.40058531
"CBNA_894729","CBNA_894729",1,6.165447411,44.38016482
"CBNA_894750","CBNA_894750",4,6.182376936,44.37753698
"CBNA_894828","CBNA_894828",4,5.694873473,44.58333331
"CBNA_894840","CBNA_894840",2,5.693154294,44.58509725
"CBNA_895011","CBNA_895011",4,5.712990275,44.66243235
"CBNA_895032","CBNA_895032",4,6.61162269,44.17310865
"CBNA_895040","CBNA_895040",1,6.619344895,44.17504366
"CBNA_895042","CBNA_895042",2,6.618831927,44.17344173
"CBNA_895045","CBNA_895045",1,6.623242078,44.17660968
"CBNA_898823","CBNA_898823",4,6.733056392,44.02770908
"CBNA_898828","CBNA_898828",4,6.733443337,44.03419786
"CBNA_898969","CBNA_898969",2,6.366698238,44.11404288
"CBNA_898970","CBNA_898970",2,6.364583217,44.11263892
"CBNA_898971","CBNA_898971",4,6.363368197,44.11190095
"CBNA_899136","CBNA_899136",2,6.202484082,44.3102369
"CBNA_899137","CBNA_899137",1,6.202331042,44.31027289
"CBNA_899138","CBNA_899138",3,6.203645132,44.30959785
"CBNA_899140","CBNA_899140",1,6.210323394,44.30718601
"CBNA_899142","CBNA_899142",3,6.212762567,44.30559305
"CBNA_899146","CBNA_899146",3,6.215309567,44.30779798
"CBNA_899148","CBNA_899148",4,6.216191589,44.30834694
"CBNA_899176","CBNA_899176",3,6.697282657,44.53028434
"CBNA_899219","CBNA_899219",3,6.695482532,44.52959133
"CBNA_899223","CBNA_899223",3,6.6954645,44.5285924
"CBNA_899224","CBNA_899224",4,6.69614861,44.52872737
"CBNA_899231","CBNA_899231",4,6.699973674,44.53217435
"CBNA_899291","CBNA_899291",3,6.504392377,44.23193081
"CBNA_899297","CBNA_899297",1,6.504779343,44.23341581
"CBNA_920609","CBNA_920609",1,6.364846968,43.82999698
"CBNA_920946","CBNA_920946",3,6.982066934,44.70631387
"CBNA_920950","CBNA_920950",3,6.982015886,44.70631057
"CBNA_920954","CBNA_920954",3,6.775935974,44.87453103
"CBNA_920957","CBNA_920957",4,6.821890987,44.84287701
"CBNA_920961","CBNA_920961",4,6.745059985,44.87845197
"CBNA_920967","CBNA_920967",3,6.984961154,44.70367194
"CBNA_920989","CBNA_920989",2,7.041795653,44.70521487
"CBNA_921017","CBNA_921017",3,5.992611977,44.54294097
"CBNA_921322","CBNA_921322",3,6.603954968,44.69703998
"CBNA_921364","CBNA_921364",2,6.985160503,44.70270139
"CBNA_921365","CBNA_921365",3,6.985198224,44.70270039
"CBNA_921537","CBNA_921537",3,6.985032757,44.70278406
"CBNA_921540","CBNA_921540",2,6.985024211,44.70292751
"CBNA_921544","CBNA_921544",4,6.985013059,44.70305024
"CBNA_921554","CBNA_921554",2,6.98477745,44.70299662
"CBNA_921563","CBNA_921563",2,6.98464906,44.70293634
"CBNA_921580","CBNA_921580",4,6.984767277,44.70321171
"CBNA_921670","CBNA_921670",2,6.984607612,44.70411448
"CBNA_921672","CBNA_921672",4,6.984481822,44.70379287
"CBNA_921675","CBNA_921675",2,6.984922077,44.70441766
"CBNA_921685","CBNA_921685",2,6.98479561,44.70429178
"CBNA_921688","CBNA_921688",2,6.984959161,44.70413995
"CBNA_921699","CBNA_921699",2,6.984684819,44.70342165
"CBNA_921777","CBNA_921777",1,6.983800305,44.70339148
"CBNA_921779","CBNA_921779",4,6.983556398,44.70341703
"CBNA_921783","CBNA_921783",3,6.98379917,44.70349149
"CBNA_921785","CBNA_921785",3,6.983996011,44.70350992
"CBNA_921794","CBNA_921794",1,6.983438841,44.70342406
"CBNA_921884","CBNA_921884",3,6.983494123,44.70407994
"CBNA_921886","CBNA_921886",1,6.539047371,45.46665409
"CBNA_921887","CBNA_921887",3,6.98340814,44.70413126
"CBNA_921888","CBNA_921888",3,6.98336439,44.70403999
"CBNA_921889","CBNA_921889",3,6.983445619,44.70393223
"CBNA_921893","CBNA_921893",1,6.983617629,44.7040498
"CBNA_921899","CBNA_921899",3,6.983215758,44.70410979
"CBNA_921904","CBNA_921904",3,6.983212213,44.70429183
"CBNA_921913","CBNA_921913",2,6.983509972,44.7036593
"CBNA_921915","CBNA_921915",4,6.983492621,44.70364631
"CBNA_921917","CBNA_921917",3,6.98372158,44.70371848
"CBNA_922085","CBNA_922085",2,5.971760972,44.54932899
"CBNA_922095","CBNA_922095",4,5.977951025,44.54567298
"CBNA_922105","CBNA_922105",1,5.940718,45.169321
"CBNA_922117","CBNA_922117",2,5.885226998,45.039018
"CBNA_922119","CBNA_922119",2,5.892316002,45.040129
"CBNA_922126","CBNA_922126",4,5.943146,45.136577
"CBNA_922127","CBNA_922127",1,5.942413998,45.136967
"CBNA_922233","CBNA_922233",4,5.981515963,44.54800801
"CBNA_922395","CBNA_922395",3,5.547026001,44.838095
"CBNA_922455","CBNA_922455",2,5.548770002,44.840498
"CBNA_922456","CBNA_922456",4,5.549389998,44.840754
"CBNA_922457","CBNA_922457",1,5.549895,44.841017
"CBNA_922458","CBNA_922458",4,5.550014998,44.841142
"CBNA_922459","CBNA_922459",1,5.549470003,44.841226
"CBNA_922521","CBNA_922521",2,6.189562,45.404195
"CBNA_922531","CBNA_922531",4,6.199108003,45.401879
"CBNA_922597","CBNA_922597",2,5.552871999,44.842066
"CBNA_922598","CBNA_922598",2,5.552873998,44.841932
"CBNA_922602","CBNA_922602",2,5.552650003,44.841781
"CBNA_922608","CBNA_922608",1,5.551480996,44.841083
"CBNA_922614","CBNA_922614",2,6.503381998,45.541168
"CBNA_922648","CBNA_922648",2,6.195946998,45.40668
"CBNA_922697","CBNA_922697",3,6.231007998,45.339372
"CBNA_922708","CBNA_922708",1,5.972276,45.194757
"CBNA_922714","CBNA_922714",1,5.974876002,45.195326
"CBNA_922780","CBNA_922780",2,5.977126996,45.18555
"CBNA_922787","CBNA_922787",2,5.982703001,45.180795
"CBNA_922831","CBNA_922831",3,6.165695996,45.366023
"CBNA_922832","CBNA_922832",2,6.165864998,45.366008
"CBNA_922886","CBNA_922886",2,6.984375382,44.70450487
"CBNA_922919","CBNA_922919",1,6.984604321,44.70426613
"CBNA_922920","CBNA_922920",1,6.98461643,44.70402302
"CBNA_922937","CBNA_922937",4,6.984788798,44.70374404
"CBNA_922946","CBNA_922946",4,6.983701189,44.70339298
"CBNA_922948","CBNA_922948",1,6.983769114,44.70355613
"CBNA_922981","CBNA_922981",2,6.983492187,44.70375802
"CBNA_923000","CBNA_923000",4,5.940438998,45.114384
"CBNA_923051","CBNA_923051",4,5.735133002,45.540571
"CBNA_923185","CBNA_923185",4,6.118966031,45.48075896
"CBNA_923223","CBNA_923223",3,5.785989996,45.061256
"CBNA_923228","CBNA_923228",2,5.785143999,45.061231
"CBNA_923239","CBNA_923239",3,5.786820002,45.104379
"CBNA_923311","CBNA_923311",1,6.077788998,45.280571
"CBNA_923373","CBNA_923373",1,6.131678002,45.344084
"CBNA_923572","CBNA_923572",4,6.082215001,45.206798
"CBNA_924257","CBNA_924257",1,5.235997977,46.45259896
"CBNA_924258","CBNA_924258",4,5.236599941,46.45193003
"CBNA_924259","CBNA_924259",1,5.239494054,46.443155
"CBNA_924262","CBNA_924262",2,5.28015002,46.44295797
"CBNA_924264","CBNA_924264",2,5.280149979,46.44295698
"CBNA_924273","CBNA_924273",3,5.243661026,46.41982404
"CBNA_924276","CBNA_924276",3,5.261733014,46.37729901
"CBNA_924278","CBNA_924278",4,5.263494981,46.37778699
"CBNA_924279","CBNA_924279",2,5.26396894,46.37446196
"CBNA_924282","CBNA_924282",4,5.263140955,46.37511304
"CBNA_924290","CBNA_924290",3,5.259833017,46.38517601
"CBNA_924292","CBNA_924292",4,5.296750048,46.38267699
"CBNA_924296","CBNA_924296",2,5.303131042,46.37850297
"CBNA_924364","CBNA_924364",4,5.553796314,45.85069502
"CBNA_924365","CBNA_924365",3,5.549380309,45.85234758
"CBNA_924367","CBNA_924367",3,5.545805508,45.86044252
"CBNA_924380","CBNA_924380",2,5.945467,45.135662
"CBNA_924652","CBNA_924652",3,6.040530403,45.74880485
"CBNA_924680","CBNA_924680",2,5.991787998,45.135616
"CBNA_924702","CBNA_924702",4,6.116766,45.269611
"CBNA_924752","CBNA_924752",2,5.772135943,46.12068099
"CBNA_924757","CBNA_924757",2,6.125019003,45.271204
"CBNA_924789","CBNA_924789",3,6.079383911,45.69902187
"CBNA_924887","CBNA_924887",1,5.276558964,46.24306198
"CBNA_924917","CBNA_924917",4,5.258782977,46.23819
"CBNA_924946","CBNA_924946",3,5.249996042,46.26283099
"CBNA_925011","CBNA_925011",4,5.945325964,46.14022704
"CBNA_925016","CBNA_925016",3,5.941196038,46.15890899
"CBNA_925044","CBNA_925044",1,6.593111979,45.44924497
"CBNA_925108","CBNA_925108",4,6.03798776,45.69902745
"CBNA_925180","CBNA_925180",1,6.003430001,45.204111
"CBNA_925195","CBNA_925195",2,6.051590075,45.61652324
"CBNA_925211","CBNA_925211",2,6.039589644,45.64563439
"CBNA_925213","CBNA_925213",2,6.040752042,45.64468795
"CBNA_925256","CBNA_925256",2,5.998518002,45.203054
"CBNA_925261","CBNA_925261",1,6.085478002,45.22978
"CBNA_925397","CBNA_925397",3,5.236302051,46.45270399
"CBNA_925412","CBNA_925412",4,5.274306058,46.42597202
"CBNA_925413","CBNA_925413",3,5.277182062,46.39868401
"CBNA_925579","CBNA_925579",3,6.166040424,45.24097828
"CBNA_925760","CBNA_925760",2,5.819029972,45.37166996
"CBNA_925784","CBNA_925784",2,6.566192064,45.50879002
"CBNA_925790","CBNA_925790",2,6.580439041,45.51171004
"CBNA_925791","CBNA_925791",4,6.57994595,45.51229202
"CBNA_925792","CBNA_925792",1,6.580923956,45.51296202
"CBNA_925794","CBNA_925794",2,6.580096039,45.51414501
"CBNA_925796","CBNA_925796",1,6.579241937,45.51347998
"CBNA_925797","CBNA_925797",4,6.575179968,45.505657
"CBNA_925798","CBNA_925798",3,6.575529045,45.506803
"CBNA_925801","CBNA_925801",4,6.572061007,45.505901
"CBNA_926014","CBNA_926014",4,5.545126002,46.211088
"CBNA_926024","CBNA_926024",1,5.541793999,46.21226
"CBNA_926028","CBNA_926028",4,5.543639996,46.211909
"CBNA_926040","CBNA_926040",2,5.721659972,45.64140701
"CBNA_926043","CBNA_926043",4,5.721607022,45.64232102
"CBNA_926067","CBNA_926067",3,5.500637998,46.20526401
"CBNA_926186","CBNA_926186",2,5.665664999,46.182474
"CBNA_926189","CBNA_926189",3,5.664990998,46.18228001
"CBNA_926267","CBNA_926267",4,5.670191999,46.18126801
"CBNA_926274","CBNA_926274",2,5.679945997,46.184182
"CBNA_926291","CBNA_926291",3,5.927332999,46.140843
"CBNA_926294","CBNA_926294",3,5.920589001,46.136879
"CBNA_926295","CBNA_926295",1,5.946289001,46.13941201
"CBNA_926296","CBNA_926296",2,5.94037,46.158716
"CBNA_926304","CBNA_926304",1,5.925672001,46.158411
"CBNA_926307","CBNA_926307",2,5.928289045,46.15998302
"CBNA_926308","CBNA_926308",2,5.319482976,46.03866302
"CBNA_926399","CBNA_926399",1,5.187004998,45.138119
"CBNA_926403","CBNA_926403",1,5.186549997,45.138598
"CBNA_926416","CBNA_926416",3,5.163945003,45.15856
"CBNA_926422","CBNA_926422",1,5.492807972,46.11081296
"CBNA_926424","CBNA_926424",4,5.492546989,46.11080797
"CBNA_926435","CBNA_926435",2,5.479384978,46.04799701
"CBNA_926436","CBNA_926436",2,5.168460997,45.171151
"CBNA_926438","CBNA_926438",2,5.203189001,45.154908
"CBNA_926442","CBNA_926442",3,5.279498,45.141313
"CBNA_926443","CBNA_926443",4,5.475151959,46.04641702
"CBNA_926474","CBNA_926474",3,5.52976998,46.07054096
"CBNA_926486","CBNA_926486",1,5.532768003,46.10510299
"CBNA_926495","CBNA_926495",4,5.528752973,46.10302403
"CBNA_926496","CBNA_926496",3,5.283906997,45.396355
"CBNA_926538","CBNA_926538",2,5.282250997,45.395437
"CBNA_926548","CBNA_926548",1,5.490444999,45.389535
"CBNA_926599","CBNA_926599",3,5.234082001,45.214291
"CBNA_926620","CBNA_926620",4,5.408536004,45.32418
"CBNA_926631","CBNA_926631",2,5.410676,45.323762
"CBNA_926668","CBNA_926668",1,5.239189,45.209028
"CBNA_926675","CBNA_926675",1,5.271664003,45.203369
"CBNA_926686","CBNA_926686",1,5.263795002,45.150001
"CBNA_926703","CBNA_926703",2,5.333874001,45.383178
"CBNA_926742","CBNA_926742",4,5.339421999,45.381677
"CBNA_926745","CBNA_926745",2,5.338847002,45.381373
"CBNA_926755","CBNA_926755",3,5.254170999,45.181152
"CBNA_926757","CBNA_926757",3,5.254717999,45.181023
"CBNA_926763","CBNA_926763",4,5.254830003,45.179771
"CBNA_926766","CBNA_926766",1,5.253659001,45.17978001
"CBNA_926776","CBNA_926776",2,5.369955632,45.32308389
"CBNA_926796","CBNA_926796",4,5.548499998,45.365077
"CBNA_926813","CBNA_926813",1,5.530667001,45.368217
"CBNA_926814","CBNA_926814",2,5.531334999,45.368554
"CBNA_926826","CBNA_926826",4,5.524591002,45.369326
"CBNA_926827","CBNA_926827",1,5.523879998,45.369135
"CBNA_926828","CBNA_926828",2,5.523900997,45.368908
"CBNA_926829","CBNA_926829",2,5.523333,45.368448
"CBNA_926831","CBNA_926831",4,5.522918003,45.368338
"CBNA_926833","CBNA_926833",2,5.244820998,45.18931
"CBNA_926834","CBNA_926834",1,5.256123003,45.194543
"CBNA_926903","CBNA_926903",3,6.620319003,45.770195
"CBNA_926904","CBNA_926904",2,6.630166003,45.553699
"CBNA_926909","CBNA_926909",2,6.621214999,45.555368
"CBNA_926916","CBNA_926916",1,6.632101997,45.559591
"CBNA_926919","CBNA_926919",2,6.626561996,45.563121
"CBNA_926977","CBNA_926977",3,6.539122002,45.494045
"CBNA_926990","CBNA_926990",1,6.539137997,45.4911
"CBNA_926994","CBNA_926994",1,6.609151002,45.544256
"CBNA_927000","CBNA_927000",2,6.605460997,45.544873
"CBNA_927003","CBNA_927003",1,6.604470997,45.54535
"CBNA_927018","CBNA_927018",2,6.595619999,45.542542
"CBNA_927020","CBNA_927020",1,6.596939003,45.544126
"CBNA_927073","CBNA_927073",1,6.599539,45.544534
"CBNA_927075","CBNA_927075",3,6.603620997,45.55098601
"CBNA_927081","CBNA_927081",4,6.603760999,45.551792
"CBNA_927085","CBNA_927085",3,6.609001998,45.555929
"CBNA_927099","CBNA_927099",4,6.608356003,45.556996
"CBNA_927204","CBNA_927204",2,6.608593001,45.55022
"CBNA_927205","CBNA_927205",4,6.608075002,45.549303
